Vendor_Name,Item_Name,UOM,Unit_Price,Date
Local Purchase,grocery,Nos,329.0,2025-11-12
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,206.0,2025-11-14
KTP Vegitables,vegetables,Nos,52.33,2025-11-14
Local Purchase,fruits and vegetables,Nos,195.0,2025-11-07
Local Purchase,grocery,Nos,234.0,2025-11-15
shabana chicken stall,Boneless Chicken,Kg,290.0,2025-11-16
KTP Vegitables,vegetables,Nos,60.8,2025-11-17
Lakhsyam Foods,Herb Mix Masla,Kg,446.0,2025-11-18
Lakhsyam Foods,Tripod,Nos,1.35,2025-11-18
Lakhsyam Foods,tandoori mayonise,Pkt,260.0,2025-11-18
bistro frozen,Veeba Eggless Mayonise Chef 1KG,Kg,140.63,2025-11-18
bistro frozen,chilly flake sachet,Nos,0.52,2025-11-18
bistro frozen,sweet corn,Kg,126.0,2025-11-18
KTP Vegitables,vegetables,Nos,159.46,2025-11-18
shabana chicken stall,Boneless Chicken,Kg,284.97,2025-11-18
Local Purchase,grocery,Nos,127.2,2025-11-18
shabana chicken stall,Boneless Chicken,Kg,284.97,2025-11-18
KTP Vegitables,vegetables,Nos,159.46,2025-11-18
Loocos Pizza CPY,grocery,Nos,127.2,2025-11-18
Local Purchase,milk fruits sugar balls,Nos,177.0,2025-11-19
KTP Vegitables,vegetables,Nos,86.83,2025-11-19
Local Purchase,grocery,Nos,602.2,2025-11-20
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,166.75,2025-11-21
Local Purchase,fruits and vegetables,Nos,286.0,2025-11-21
Essar Associates,milk choco,Nos,24.0,2025-11-22
KTP Vegitables,vegetables,Nos,67.43,2025-11-22
Local Purchase,grocery,Nos,75.5,2025-11-23
KTP Vegitables,vegetables,Nos,34.67,2025-11-23
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1630.0,2025-11-24
Local Purchase,atta,Kg,54.0,2025-11-24
Local Purchase,pineapple,Nos,90.0,2025-11-24
bistro frozen,chicken popcorn,Pkt,262.5,2025-11-25
bistro frozen,cheesy spread dip,Pkt,309.38,2025-11-25
bistro frozen,slice cheese,Nos,7.63,2025-11-25
KTP Vegitables,vegetables,Nos,76.5,2025-11-25
Local Purchase,grocery,Nos,166.59,2025-11-26
Local Purchase,vegetables,Nos,51.5,2025-11-27
Local Purchase,garlic,Kg,130.0,2025-11-27
Local Purchase,watermelon,Kg,37.5,2025-11-27
KTP Vegitables,vegetables,Nos,61.14,2025-11-28
Local Purchase,tomato,Nos,48.0,2025-11-28
Local Purchase,maida prince 30kg,Kg,45.33,2025-11-29
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,335.0,2025-11-29
KTP Vegitables,vegetables,Nos,43.2,2025-11-29
Local Purchase,grocery,Nos,123.83,2025-11-29
KTP Vegitables,vegetables,Nos,84.0,2025-11-30
Loocos Pizza CPY,KOT Printing Rolls,Nos,54.0,2025-11-30
Loocos Pizza CPY,Paper Straw,Pkt,40.0,2025-11-30
Loocos Pizza CPY,Aqua Fina Mineral Water 1Ltr,Nos,12.75,2025-11-30
Loocos Pizza CPY,Dew 330 ml can,Nos,34.29,2025-11-30
Loocos Pizza CPY,Slice Mango 250ml pet,Nos,16.62,2025-11-30
Loocos Pizza CPY,milk choco 180 ml,Nos,29.99,2025-11-30
Loocos Pizza CPY,sweet corn 1kg,Pkt,130.0,2025-11-30
Loocos Pizza CPY,chicken popcorn,Pkt,262.5,2025-11-30
Loocos Pizza CPY,hungritos premium,Kg,113.4,2025-11-30
Loocos Pizza CPY,Boneless Chicken,Kg,289.9,2025-11-30
Loocos Pizza CPY,oil,Pkt,136.5,2025-11-30
Loocos Pizza CPY,Processed cheese block,Kg,514.0,2025-11-30
Loocos Pizza CPY,dynamic diced mozerella,Kg,410.08,2025-11-30
Loocos Pizza CPY,vegetables,Nos,84.0,2025-11-30
Loocos Pizza CPY,ENGLISH vegetables,Nos,335.0,2025-11-30
Loocos Pizza CPY,Fruits,Nos,75.0,2025-11-30
Local Purchase,grocery,Nos,142.5,2025-12-01
Loocos Pizza CPY,hungritos premium,Kg,113.4,2025-11-30
Loocos Pizza CPY,Tripod,Nos,1.35,2025-11-30
Loocos Pizza CPY,chilly flakes 500gm,Pkt,195.0,2025-11-30
Loocos Pizza CPY,Veeba Eggless Mayonise Chef 1KG,Pkt,172.5,2025-11-30
Loocos Pizza CPY,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,519.2,2025-11-30
Loocos Pizza CPY,DVC BLUE OCCEAN FLV SYRUP 750ML,Nos,519.2,2025-11-30
Loocos Pizza CPY,malas butterscotch crush,Nos,143.0,2025-11-30
Loocos Pizza CPY,Mustard Oil,Nos,168.0,2025-11-30
Loocos Pizza CPY,tandoori tikka powder,Kg,1150.0,2025-11-30
Loocos Pizza CPY,red paprika habit,Tin,377.0,2025-11-30
Loocos Pizza CPY,maida 30kg,Kg,45.33,2025-11-30
Loocos Pizza CPY,Berry Fresh Tender Coconut Pulp,Nos,370.0,2025-11-30
Loocos Pizza CPY,Vanilla Ice-cream 4ltr,Nos,484.0,2025-11-30
Loocos Pizza CPY,slice cheese,Nos,7.63,2025-11-30
Loocos Pizza CPY,Green Peas,Pkt,155.0,2025-11-30
Loocos Pizza CPY,Chocolate Ice-cream 4ltr,Nos,726.0,2025-11-30
Loocos Pizza CPY,Veg burger pattis,Nos,9.25,2025-11-30
Loocos Pizza CPY,milky mist butter 500gm,Nos,312.25,2025-11-30
bistro frozen,dynamic diced mozerella,Kg,410.08,2025-12-02
bistro frozen,dynamic cheddar block,Kg,519.38,2025-12-02
bistro frozen,canvill button mushroom,Tin,156.0,2025-12-02
Local Purchase,tomato,Kg,48.0,2025-12-04
KTP Vegitables,vegetables,Nos,65.33,2025-12-04
Koonathil Traders,sweet corn 1kg,Pkt,130.0,2025-12-05
Koonathil Traders,red paprika habit 670ml,Nos,125.09,2025-12-05
Local Purchase,grocery,Nos,132.67,2025-12-05
Local Purchase,Chocolate Ice-cream 4ltr,Nos,726.0,2025-12-06
KTP Vegitables,vegetables,Nos,52.12,2025-12-06
Essar Associates,7up pet 750ml,Nos,34.37,2025-12-06
Essar Associates,Aqua Fina Mineral Water 1Ltr,Nos,12.75,2025-12-06
Local Purchase,fruits and vegetables,Nos,131.67,2025-12-07
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,369.0,2025-12-08
KTP Vegitables,vegetables,Nos,45.8,2025-12-09
Local Purchase,Vanilla Ice-cream 4ltr,Nos,484.0,2025-12-10
Local Purchase,Tissue,Pkt,18.0,2025-12-10
KTP Vegitables,vegetables,Nos,48.14,2025-12-11
Local Purchase,veg fruit grocery,Nos,376.0,2025-12-11
KTP Vegitables,vegetables,Nos,65.56,2025-12-13
Local Purchase,grocery,Nos,118.4,2025-12-13
KTP Vegitables,vegetables,Nos,101.33,2025-12-14
Local Purchase,milk 26,Nos,26.0,2025-12-15
Local Purchase,TOMATO 10KG,Kg,45.0,2025-12-15
KTP Vegitables,vegetables,Nos,40.33,2025-12-15
bistro frozen,POTATO POPS,Kg,201.09,2025-12-16
bistro frozen,sweet corn 1kg,Pkt,130.0,2025-12-16
abad fisheries pvt.ltd,sweet corn abad,Kg,85.0,2025-12-17
Local Purchase,grocery,Nos,185.33,2025-12-17
KTP Vegitables,vegetables,Nos,73.0,2025-12-17
Local Purchase,grocery,Nos,124.25,2025-12-18
shabana chicken stall,Boneless Chicken,Kg,289.9,2025-12-19
KTP Vegitables,vegetables,Nos,65.0,2025-12-19
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,221.83,2025-12-19
Koonathil Traders,Mojito Menta Cubano,Nos,460.0,2025-12-19
KTP Vegitables,vegetables,Nos,93.75,2025-12-20
Local Purchase,grocery,Nos,313.25,2025-12-20
Local Purchase,Tissue Spl,Pkt,29.0,2025-12-21
NEXT TRADERS,Blue curacao mojito,Nos,430.5,2025-12-22
NEXT TRADERS,Rose lichy crush mojito,Nos,346.5,2025-12-22
Local Purchase,mix herb amazon 1 kg,Pkt,586.0,2025-12-22
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1620.0,2025-12-22
KTP Vegitables,vegetables,Nos,73.86,2025-12-22
RK Agencies,oil,Pkt,123.0,2025-12-22
bistro frozen,chilly garlic spread,Pkt,165.0,2025-12-23
bistro frozen,Schezwan sauce,Pkt,175.32,2025-12-23
bistro frozen,tomato ketchup 1.2 bottle,Nos,103.11,2025-12-23
Local Purchase,grocery,Nos,269.56,2025-12-23
shabana chicken stall,Boneless Chicken,Kg,290.53,2025-12-23
KTP Vegitables,vegetables,Nos,82.17,2025-12-23
Essar Associates,dew 750 ml,Nos,34.37,2025-12-24
Essar Associates,slice 250ml,Nos,16.62,2025-12-24
shabana chicken stall,Boneless Chicken,Kg,309.86,2025-12-25
Local Purchase,Sugar,Kg,45.0,2025-12-25
KTP Vegitables,vegetables,Nos,74.0,2025-12-25
Local Purchase,grocery,Nos,174.84,2025-12-26
KTP Vegitables,vegetables,Nos,98.5,2025-12-26
Local Purchase,water melon,Nos,100.0,2025-12-27
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,324.67,2025-12-27
KTP Vegitables,vegetables,Nos,51.33,2025-12-27
Local Purchase,fruits and milk,Nos,132.0,2025-12-28
KTP Vegitables,vegetables,Nos,144.67,2025-12-28
shabana chicken stall,Boneless Chicken,Kg,330.0,2025-12-29
Local Purchase,grocery,Nos,189.62,2025-12-29
bistro frozen,Veg burger pattis,Pkt,262.5,2025-12-30
bistro frozen,slice cheese,Nos,8.22,2025-12-30
bistro frozen,chicken popcorn,Pkt,225.0,2025-12-30
Local Purchase,grocery,Nos,160.0,2025-12-30
KTP Vegitables,vegetables,Nos,82.5,2025-12-30
shabana chicken stall,Boneless Chicken,Kg,320.0,2026-01-31
KTP Vegitables,vegetables,Nos,71.57,2026-01-31
Local Purchase,grocery,Nos,263.8,2026-01-31
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,376.0,2026-01-01
KTP Vegitables,vegetables,Nos,86.6,2026-01-01
Koonathil Traders,red paprika habit,Tin,395.0,2026-01-02
Koonathil Traders,Chicken Sausage,Pkt,275.0,2026-01-02
Koonathil Traders,Zippy Chicken Salami,Pkt,309.0,2026-01-02
Koonathil Traders,Green Peas,Pkt,85.0,2026-01-02
Koonathil Traders,Honey,Kg,244.0,2026-01-02
Koonathil Traders,milky mist diced mozerella,Kg,437.5,2026-01-02
shabana chicken stall,Boneless Chicken,Kg,329.89,2026-01-02
KTP Vegitables,vegetables,Nos,123.56,2026-01-02
KTP Vegitables,vegetables,Nos,90.0,2026-01-03
Local Purchase,grocery,Nos,158.69,2026-01-03
Loocos Pizza CPY,french fry hungritos 2.5kg,Kg,111.72,2025-12-31
Loocos Pizza CPY,Bread Premix,Kg,240.0,2025-12-31
Loocos Pizza CPY,tomato ketchup 1.2 bottle,Nos,103.11,2025-12-31
Loocos Pizza CPY,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,460.0,2025-12-31
Local Purchase,grocery,Nos,135.33,2026-01-04
Loocos Pizza CPY,habit baby corn,Tin,108.0,2025-12-31
Loocos Pizza CPY,makhni gravy,Pkt,210.0,2025-12-31
Loocos Pizza CPY,tandoori mayonise,Pkt,260.0,2025-12-31
Loocos Pizza CPY,Chettinad Mix,Kg,651.0,2025-12-31
Loocos Pizza CPY,Bread Premix,Kg,240.0,2025-12-31
Loocos Pizza CPY,Berry Fresh Chicku Pulp,Nos,280.0,2025-12-31
Loocos Pizza CPY,milk,Nos,25.0,2025-12-31
Loocos Pizza CPY,french fry hungritos 2.5kg,Kg,111.72,2025-12-31
Loocos Pizza CPY,potato wedges,Kg,174.3,2025-12-31
Loocos Pizza CPY,chicken popcorn,Pkt,225.0,2025-12-31
Loocos Pizza CPY,POTATO POPS,Kg,201.09,2025-12-31
Loocos Pizza CPY,Veg burger pattis,Pkt,262.5,2025-12-31
Loocos Pizza CPY,Zippy  B.Fast Sausage ,Kg,295.44,2025-12-31
Loocos Pizza CPY,dynamic diced mozerella,Kg,421.31,2025-12-31
Loocos Pizza CPY,oil,Pkt,124.0,2025-12-31
Loocos Pizza CPY,ENGLISH vegetables,Nos,376.0,2025-12-31
Loocos Pizza CPY,Boneless Chicken,Kg,360.0,2025-12-31
Loocos Pizza CPY,wooden fork,Nos,0.85,2025-12-31
Loocos Pizza CPY,7up750mlpet,Nos,34.38,2025-12-31
Loocos Pizza CPY,pepsi can300ml,Nos,34.29,2025-12-31
Loocos Pizza CPY,Dew can 300ml,Nos,34.29,2025-12-31
Loocos Pizza CPY,milk shake assorted,Nos,24.0,2025-12-31
shabana chicken stall,Boneless Chicken,Kg,329.85,2026-01-05
Local Purchase,Egg 7.5,Nos,7.5,2026-01-05
bistro frozen,french fry hungritos 2.5kg,Kg,111.72,2026-01-06
bistro frozen,sweet corn 1kg,Kg,126.0,2026-01-06
Local Purchase,grocery,Nos,96.67,2026-01-06
KTP Vegitables,vegetables,Nos,44.17,2026-01-06
abad fisheries pvt.ltd,sweet corn abad,Kg,95.0,2026-01-07
Local Purchase,TOMATO 10KG,Kg,42.0,2026-01-07
KTP Vegitables,vegetables,Nos,59.25,2026-01-07
shabana chicken stall,Boneless Chicken,Kg,370.0,2026-01-07
Lakhsyam Foods,Dip Bowl,Nos,2.0,2026-01-08
Lakhsyam Foods,Regular Pizza Box,Nos,8.5,2026-01-08
Lakhsyam Foods,Medium Pizza Box,Nos,10.0,2026-01-08
Lakhsyam Foods,Large Pizza Box,Nos,14.85,2026-01-08
Lakhsyam Foods,Garlic Bread Box,Nos,7.5,2026-01-08
Lakhsyam Foods,French Fries Box,Nos,5.35,2026-01-08
Lakhsyam Foods,Tandoori mix Masala,Kg,415.0,2026-01-08
Lakhsyam Foods,BBQ Mix Masala,Pkt,465.0,2026-01-08
Lakhsyam Foods,mexican mix,Kg,435.0,2026-01-08
Lakhsyam Foods,chicken pepperoni,Kg,865.0,2026-01-08
Lakhsyam Foods,Lamp Pepperoni,Kg,895.0,2026-01-08
Lakhsyam Foods,Lamp Pepperoni,Kg,895.0,2026-01-08
Lakhsyam Foods,chicken kheema masala,Kg,650.0,2026-01-08
Lakhsyam Foods,paneer tikka powder,Kg,900.0,2026-01-08
Lakhsyam Foods,Pizza sauce premix,Kg,325.0,2026-01-08
Lakhsyam Foods,Bread Premix,Kg,252.0,2026-01-08
Lakhsyam Foods,Salad Bowl 250ml,Nos,5.25,2026-01-08
Lakhsyam Foods,Salad Bowl 500ml,Nos,6.55,2026-01-08
Lakhsyam Foods,Pasta Container Black,Nos,8.95,2026-01-08
Lakhsyam Foods,Moktails Glass,Nos,8.0,2026-01-08
Lakhsyam Foods,Pizza Premix,Kg,252.0,2026-01-08
Lakhsyam Foods,Brownie,Kg,385.0,2026-01-08
Local Purchase,fruits and milk,Nos,120.0,2026-01-13
Local Purchase,grocery,Nos,178.33,2026-01-14
KTP Vegitables,vegetables,Nos,51.88,2026-01-14
KTP Vegitables,vegetables,Nos,59.71,2026-01-09
Local Purchase,fruits and milk,Nos,71.67,2026-01-09
Local Purchase,maida loose,Kg,48.0,2026-01-15
Local Purchase,tomato,Kg,42.0,2026-01-15
Essar Associates,pepsi 1 ltr,Nos,44.34,2026-01-10
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,208.4,2026-01-10
Local Purchase,Gas-LPG-HPCL,Nos,1730.0,2026-01-10
Local Purchase,grocery,Nos,85.0,2026-01-10
KTP Vegitables,vegetables,Nos,40.2,2026-01-10
RK Agencies,oil,Pkt,124.0,2026-01-10
Koonathil Traders,Veeba Chilli Flakes Seasoning(8G),Nos,0.73,2026-01-16
Koonathil Traders,slice cheese,Nos,8.22,2026-01-16
Koonathil Traders,Mini Burger Box,Nos,2.8,2026-01-16
KTP Vegitables,vegetables,Nos,67.17,2026-01-16
Local Purchase,grocery,Nos,144.5,2026-01-16
Local Purchase-Petrol,Gas-LPG-HPCL,Nos,1730.0,2026-01-11
KTP Vegitables,vegetables,Nos,114.0,2026-01-11
Local Purchase,grocery,Nos,208.33,2026-01-12
Local Purchase,grocery,Nos,123.57,2026-01-17
Local Purchase, dry yeast 500 gm,Pkt,170.0,2026-01-18
Local Purchase,grocery,Nos,418.5,2026-01-18
shabana chicken stall,Boneless Chicken,Kg,380.0,2026-01-20
Local Purchase,bio covers,Kg,130.0,2026-01-20
bistro frozen,Veeba Makhani Gravy 1KG,Pkt,210.0,2026-01-20
Essar Associates,milk shake coffee,Nos,24.0,2026-01-21
Essar Associates,Slice Mango 250ml pet,Nos,16.62,2026-01-21
RK Agencies,oil,Pkt,126.0,2026-01-21
Local Purchase,grocery,Nos,318.67,2026-01-21
KTP Vegitables,vegetables,Nos,55.0,2026-01-21
NEXT TRADERS,salted cookies syrup taste craft,Nos,430.5,2026-01-21
NEXT TRADERS,mango crush taste craft,Nos,246.75,2026-01-21
NEXT TRADERS,coffee mocha syrup taste craft,Nos,430.5,2026-01-21
NEXT TRADERS,cheese cake cassata syrup,Nos,430.5,2026-01-21
shabana chicken stall,Boneless Chicken,Kg,360.0,2026-01-22
Local Purchase,grocery,Nos,112.05,2026-01-22
KTP Vegitables,vegetables,Nos,47.67,2026-01-22
KTP Vegitables,vegetables,Nos,70.0,2026-01-23
Local Purchase,milk 28 milma,Nos,28.0,2026-01-23
shabana chicken stall,Boneless Chicken,Kg,349.74,2026-01-23
KTP Vegitables,vegetables,Nos,55.86,2026-01-24
Local Purchase,grocery,Nos,174.0,2026-01-24
Local Purchase,Paneer,Kg,290.0,2026-01-24
Local Purchase,Butter,Kg,380.0,2026-01-24
Isha Fresh Vegitables (Hisham),ENGLISH vegetables,Nos,119.6,2026-01-24
shabana chicken stall,Boneless Chicken,Kg,329.86,2026-01-25
Local Purchase,grocery,Nos,114.75,2026-01-25
KTP Vegitables,vegetables,Nos,56.25,2026-01-26
Local Purchase,grocery,Nos,172.5,2026-01-26
RK Agencies,oil,Pkt,127.0,2026-01-26
bistro frozen,Veeba ThousandIsland Dressing 1KG,Pkt,183.0,2026-01-27
bistro frozen,Processed cheese block,Kg,519.75,2026-01-27
bistro frozen,Veeba Eggless Mayonise Chef 1KG,Pkt,140.6,2026-01-27
Local Purchase,vegetables,Nos,105.0,2026-01-27
abad fisheries pvt.ltd,hungritos premium,Kg,111.32,2026-01-28
Local Purchase,staff chicken,Kg,169.57,2026-01-28
shabana chicken stall,Boneless Chicken,Kg,309.84,2026-01-29
KTP Vegitables,vegetables,Nos,44.67,2026-01-29
Local Purchase,ENGLISH vegetables,Nos,257.5,2026-01-29
Koonathil Traders,black olive slice Habit,Tin,771.0,2026-01-30
Koonathil Traders,Richs versatie cream,Pkt,188.0,2026-01-30
Koonathil Traders,habit olive oil,Nos,369.0,2026-01-30
Koonathil Traders,DVC PASSION FRUIT FLV SYRUP 750ML,Nos,460.0,2026-01-30
Koonathil Traders,DVC Green Apple 750 ML,Nos,460.0,2026-01-30
Koonathil Traders,DVC Green Apple 750 ML,Nos,460.0,2026-01-30
Koonathil Traders,Piri Piri Marinade 1KG,Kg,445.0,2026-01-30
KTP Vegitables,vegetables,Nos,51.43,2026-01-30
Local Purchase,grocery,Nos,128.29,2026-01-30
Essar Associates,Lehar Soda,Nos,14.82,2026-01-31
shabana chicken stall,Boneless Chicken,Kg,320.0,2026-01-31
KTP Vegitables,vegetables,Nos,40.0,2026-01-31
Local Purchase-Gas AGency,Gas-LPG-HPCL,Nos,1730.0,2026-01-31
KTP Vegitables,vegetables,Nos,59.5,2026-02-01
Loocos Pizza CPY,Large Pizza Box,Nos,14.85,2026-01-31
Loocos Pizza CPY,Medium Pizza Box,Nos,10.0,2026-01-31
Loocos Pizza CPY,Regular Pizza Box,Nos,8.5,2026-01-31
Loocos Pizza CPY,Garlic Bread Box,Nos,7.5,2026-01-31
Loocos Pizza CPY,Pizza sauce premix,Kg,325.0,2026-01-31
Loocos Pizza CPY,Bread Premix,Kg,252.0,2026-01-31
Loocos Pizza CPY,Chicken Kheema  Masala,Kg,650.0,2026-01-31
Loocos Pizza CPY,hungritos premium,Kg,111.32,2026-01-31
Loocos Pizza CPY,Pizza Premix,Kg,252.0,2026-01-31
Loocos Pizza CPY,Salad Bowl 500ml,Nos,6.55,2026-01-31
Loocos Pizza CPY,Salad Bowl 250ml,Nos,5.25,2026-01-31
Loocos Pizza CPY,Moktails Glass,Nos,8.0,2026-01-31
Loocos Pizza CPY,Dip Bowl,Nos,2.0,2026-01-31
Loocos Pizza CPY,Pasta Container Black,Nos,8.95,2026-01-31
Loocos Pizza CPY,Brownie,Kg,385.0,2026-01-31
Loocos Pizza CPY,chicken pepperoni,Kg,865.0,2026-01-31
Loocos Pizza CPY,Lamp Pepperoni,Kg,895.0,2026-01-31
Loocos Pizza CPY,French Fries Box,Nos,5.35,2026-01-31
Loocos Pizza CPY,BBQ Mix Masala,Pkt,465.0,2026-01-31
Loocos Pizza CPY,Tandoori mix Masala,Kg,415.0,2026-01-31
Loocos Pizza CPY,Mexican Masala,Pkt,415.0,2026-01-31
Loocos Pizza CPY,Herb Mix Masla,Kg,446.0,2026-01-31
Loocos Pizza CPY, dry yeast 500 gm,Pkt,170.0,2026-01-31
Loocos Pizza CPY,chilly garlic spread,Pkt,165.0,2026-01-31
Loocos Pizza CPY,Schezwan sauce,Pkt,175.32,2026-01-31
Loocos Pizza CPY,Honey mustard dressing,Pkt,211.87,2026-01-31
Loocos Pizza CPY,Mayonise premium,Pkt,172.5,2026-01-31
Loocos Pizza CPY,Richs versatie cream,Pkt,188.0,2026-01-31
Loocos Pizza CPY,veeba pizza pasta sauce,Pkt,180.95,2026-01-31
Loocos Pizza CPY,Veeba Eggless Mayonise Chef 1KG,Pkt,140.6,2026-01-31
Loocos Pizza CPY,cheesy spread dip,Pkt,309.38,2026-01-31
Loocos Pizza CPY,Puramate Pasta-Penne Rigatte 500g,Pkt,67.0,2026-01-31
Loocos Pizza CPY,Puramate Pasta-Gomiti Rigate - macroni - 500g,Pkt,67.0,2026-01-31
Loocos Pizza CPY,OREGANO SACHET 0.8GM,Nos,0.69,2026-01-31
Loocos Pizza CPY,CHILLY FLAKES SACHET 0.8GM,Nos,0.52,2026-01-31
Loocos Pizza CPY,Oregano Sprinkler 500g,Pkt,307.0,2026-01-31
Loocos Pizza CPY,Piri Piri Marinade 1KG,Kg,445.0,2026-01-31
Loocos Pizza CPY,Corn Meal - MAKKA RAVA,Pkt,55.0,2026-01-31
Loocos Pizza CPY,Salad Bowl 500ml,Nos,6.55,2026-01-31
Loocos Pizza CPY,Salad Bowl 250ml,Nos,5.25,2026-01-31
Loocos Pizza CPY,Honey,Kg,244.0,2026-01-31
Loocos Pizza CPY,Dip Bowl,Nos,2.0,2026-01-31
Loocos Pizza CPY,Baby Corn Whole-800GM-Tajir Habit,Tin,112.0,2026-01-31
Loocos Pizza CPY,Pineapple slice-Tajir Habit-850g,Nos,110.25,2026-01-31
Loocos Pizza CPY,Pasta Container Black,Nos,8.95,2026-01-31
Loocos Pizza CPY,Moktails Glass,Nos,8.0,2026-01-31
Loocos Pizza CPY,habit olive oil,Nos,369.0,2026-01-31
KTP Vegitables,vegetables,Nos,49.5,2026-02-02
Local Purchase,grocery,Nos,160.82,2026-02-02
Loocos Pizza CPY,Mojito Menta Cubano,Nos,460.0,2026-01-31
Loocos Pizza CPY,DVC Watermelon Syrup 750 ml,Nos,519.2,2026-01-31
Loocos Pizza CPY,DVC Green Apple 750 ML,Nos,460.0,2026-01-31
Loocos Pizza CPY,Blue curacao mojito,Nos,430.5,2026-01-31
Loocos Pizza CPY,Rose lichy crush mojito,Nos,346.5,2026-01-31
Loocos Pizza CPY,salted cookies syrup taste craft,Nos,430.5,2026-01-31
Loocos Pizza CPY,cheese cake cassata syrup,Nos,430.5,2026-01-31
Loocos Pizza CPY,coffee mocha syrup taste craft,Nos,430.5,2026-01-31
Loocos Pizza CPY,mango crush taste craft,Nos,246.75,2026-01-31
Loocos Pizza CPY,Veeba T. Ketchup 1.2KG,Nos,105.0,2026-01-31
Loocos Pizza CPY,Aromat Seasoning Powder,Pkt,172.0,2026-01-31
Loocos Pizza CPY,Veeba ThousandIsland Dressing 1KG,Pkt,183.0,2026-01-31
Loocos Pizza CPY,G.Crown Mushroom Slice 800g,Tin,103.0,2026-01-31
Loocos Pizza CPY,Veeba Ketchup Sachet,Nos,0.8,2026-01-31
Loocos Pizza CPY,HABIT JALAPENO SLICES 2.9 KG,Tin,278.0,2026-01-31
Loocos Pizza CPY,black olive slice Habit,Tin,771.0,2026-01-31
Loocos Pizza CPY,red paprika habit,Tin,395.0,2026-01-31
Loocos Pizza CPY,Mini Burger Box,Nos,2.8,2026-01-31
Loocos Pizza CPY,Veeba Gouda Flavoured Dressing,Pkt,189.38,2026-01-31
Loocos Pizza CPY,paneer tikka powder,Kg,900.0,2026-01-31
Loocos Pizza CPY,chicken kheema masala,Kg,650.0,2026-01-31
Loocos Pizza CPY,Piri Piri Marinade 1KG,Kg,445.0,2026-01-31
Loocos Pizza CPY,chilly flakes 500 gm,Pkt,195.0,2026-01-31
Loocos Pizza CPY,dry basil,Pkt,140.0,2026-01-31
Loocos Pizza CPY, dry yeast 500 gm,Pkt,170.0,2026-01-31
Loocos Pizza CPY,Bread Premix,Kg,252.0,2026-01-31
Loocos Pizza CPY,Pizza sauce premix,Kg,325.0,2026-01-31
Loocos Pizza CPY,Pizza Premix,Kg,252.0,2026-01-31
Loocos Pizza CPY,oil,Pkt,127.0,2026-01-31
Loocos Pizza CPY,prince maida 50kg,Kg,44.8,2026-01-31
Loocos Pizza CPY,staff rice 26kg,Kg,54.0,2026-01-31
Loocos Pizza CPY,egg 8,Nos,8.0,2026-01-31
Loocos Pizza CPY,Boneless Chicken,Kg,310.0,2026-01-31
Loocos Pizza CPY,Paneer,Kg,290.0,2026-01-31
Loocos Pizza CPY,ice cube/80,Pkt,80.0,2026-01-31
Loocos Pizza CPY,dynamic cheddar block,Kg,519.38,2026-01-31
Loocos Pizza CPY,Green Peas,Pkt,85.0,2026-01-31
Loocos Pizza CPY,milk 28 milma,Nos,28.0,2026-01-31
Loocos Pizza CPY,Berry Fresh Tender Coconut Pulp 2kg,Tin,370.0,2026-01-31
Loocos Pizza CPY,Berry Fresh Chicku Pulp 2kg,Tin,280.0,2026-01-31
Loocos Pizza CPY,hungritos premium,Kg,111.32,2026-01-31
Loocos Pizza CPY,slice cheese,Nos,8.22,2026-01-31
Loocos Pizza CPY,Brownie,Kg,385.0,2026-01-31
Loocos Pizza CPY,colby cheese 1 kg,Kg,634.48,2026-01-31
Loocos Pizza CPY,Lamp Pepperoni,Kg,895.0,2026-01-31
Loocos Pizza CPY,Vanilla Ice-cream 4ltr,Nos,544.0,2026-01-31
Loocos Pizza CPY,Chocolate Ice-cream 4ltr,Nos,816.0,2026-01-31
Loocos Pizza CPY,Butter Scotch Ice-cream,Pkt,688.0,2026-01-31
Loocos Pizza CPY,Strawberry-Ice cream,Nos,629.0,2026-01-31
shabana chicken stall,Boneless Chicken,Kg,310.0,2026-02-03
Local Purchase,grocery,Nos,93.0,2026-02-03
KTP Vegitables,vegetables,Nos,42.0,2026-02-03
bistro frozen,CHILLY FLAKES SACHET 0.8GM,Nos,0.52,2026-02-03
bistro frozen,CHICKEN POPCORN,Pkt,225.0,2026-02-03
bistro frozen,sneha chi burgar pattis,Pkt,252.0,2026-02-03
bistro frozen,dynamix butter,Pkt,269.5,2026-02-03
Loocos Pizza CPY,Herb Mix Masla,Kg,446.0,2026-01-31
Loocos Pizza CPY,Mexican Masala,Pkt,415.0,2026-01-31
Loocos Pizza CPY,BBQ Mix Masala,Pkt,465.0,2026-01-31
